AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Latitude,Longitude
9100SWINTN,SWINTN,SWN,Swinton (South Yorks) Rail Station,"",U,446160,399060,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4862573953, -1.3058228385
9100WHTCHRH,WHTCHRH,WCH,Whitchurch (Hants) Rail Station,"",U,446330,148915,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,51.2375390314, -1.3377316326
9100NETLEY,NETLEY,NTL,Netley Rail Station,"",U,446400,108585,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,50.8748975168, -1.3418931628
9100BLNGHM,BLNGHM,BIL,Billingham Rail Station,"",U,446625,523620,2003-11-04T00:00:00,2010-04-01T16:15:28,4,rev,54.6056166679, -1.2797344554
9100HAMERTN,HAMERTN,HMM,Hammerton Rail Station,"",U,447030,455825,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,53.9963447909, -1.2841021471
9100NEWBURY,NEWBURY,NBY,Newbury Rail Station,"",U,447205,166730,2005-04-21T00:00:00,2007-02-13T17:06:21,3,rev,51.397647103, -1.3228424921
9100SHAWFD,SHAWFD,SHW,Shawford Rail Station,"",U,447245,124965,2003-11-04T00:00:00,2011-05-23T18:36:02,3,rev,51.0221166807, -1.3277625973
9100HMBLE,HMBLE,HME,Hamble Rail Station,"",U,447300,108200,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.8713629565, -1.3291521514
9100MEXBRGH,MEXBRGH,MEX,Mexborough Rail Station,"",U,447300,399600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4910099658, -1.2885625776
9100SELMSAL,SELMSAL,SES,South Elmsall Rail Station,"",U,447430,411130,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.594624192, -1.2848611415
9100ILKES,ILKES,ILN,Ilkeston Rail Station,"",U,447438,342704,2015-03-31T11:04:00,2015-03-31T11:04:00,1,rev,52.9796097784, -1.2949283917
9100WNCHSTR,WNCHSTR,WIN,Winchester Rail Station,"",U,447765,129984,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.0672031347, -1.3196880282
9100LNGEATN,LNGEATN,LGE,Long Eaton Rail Station,"",U,448040,332185,2003-11-04T00:00:00,2010-06-04T14:12:00,2,rev,52.8850051381, -1.287515035
9100NEWBRYR,NEWBRYR,NRC,Newbury Racecourse Rail Station,"",U,448252,166830,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3984581516, -1.3077799439
9100HEYFORD,HEYFORD,HYD,Heyford Rail Station,"",U,448290,224750,2005-09-02T00:00:00,2006-09-18T18:24:34,1,rev,51.9191971629, -1.2992524985
9100TACKLEY,TACKLEY,TAC,Tackley Rail Station,"",U,448450,220530,2005-04-21T00:00:00,2010-11-08T17:02:59,2,rev,51.8812440038, -1.2975180267
9100KVTNBDG,KVTNBDG,KIV,Kiveton Bridge Rail Station,"",U,448890,382923,2003-11-04T00:00:00,2008-05-23T15:39:09,2,rev,53.3409764694, -1.2671800273
9100BURSLDN,BURSLDN,BUO,Bursledon Rail Station,"",U,448985,109585,2003-11-04T00:00:00,2011-05-23T18:36:02,3,rev,50.8836771224, -1.3050217804
9100KNTNGLY,KNTNGLY,KNO,Knottingley Rail Station,"",U,449000,423600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.7065538515, -1.2591815208
9100KINSSTN,KINSSTN,KGS,Kings Sutton Rail Station,"",U,449439,236125,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,52.021359878, -1.2809139108
9100SMILFD,SMILFD,SOM,South Milford Rail Station,"",U,449482,432038,2003-11-04T00:00:00,2007-10-08T15:47:32,2,rev,53.782342555, -1.2505333925
9100MDLSBRO,MDLSBRO,MBR,Middlesbrough Rail Station,"",U,449564,520702,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5791171412, -1.2347318713
9100HEDGEND,HEDGEND,HDE,Hedge End Rail Station,"",U,449674,115000,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.9323093202, -1.2944922291
9100EMPKWAY,EMPKWAY,EMD,East Midlands Parkway Rail Station,"",U,449700,329700,2009-01-05T10:27:39,2013-08-15T15:13:32,3,rev,52.8625182507, -1.2632265891
9100KRKYCEN,KRKYCEN,KKB,Kirkby in Ashfield Rail Station,"",U,450110,356138,2003-11-04T00:00:00,2007-11-08T15:30:57,2,rev,53.1001156743, -1.2530543087
9100OXFPWAY,OXFPWAY,OPY,Oxford Parkway Rail Station,"",U,450122,211963,2015-03-31T11:04:00,2015-03-31T11:04:00,1,rev,51.8040758686, -1.2744681129
9100OXFD,OXFD,OXF,Oxford Rail Station,"",U,450477,206341,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.753499533, -1.2701353856
9100STTNPWY,STTNPWY,SPK,Sutton Parkway Rail Station,"",U,450595,357700,2005-03-18T00:00:00,2011-01-24T15:59:01,2,rev,53.1141094224, -1.2455659505
9100SHBN,SHBN,SIE,Sherburn-in-Elmet Rail Station,"",U,450640,433700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.797168439, -1.2326887081
9100KVTNPK,KVTNPK,KVP,Kiveton Park Rail Station,"",U,450715,382470,2003-11-04T00:00:00,2010-12-20T15:37:54,3,rev,53.3367337933, -1.2398447759
9100CONBRGH,CONBRGH,CNS,Conisbrough Rail Station,"",U,450900,399450,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.4893269216, -1.2343330775
9100CHFN,CHFN,CHF,Church Fenton Rail Station,"",U,450940,436980,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,53.826617281, -1.227593241
9100RUGBY,RUGBY,RUG,Rugby Rail Station,"",U,451117,275937,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,52.379109602, -1.2504711992
9100HRTLEPL,HRTLEPL,HPL,Hartlepool Rail Station,"",U,451200,532700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.6867644231, -1.2073308234
9100JAMCOK,JAMCOK,JCH,James Cook University Hospital Rail Station,"",U,451288,517708,2013-09-18T15:12:15,2013-09-18T15:12:15,0,new,54.552041983, -1.2085837079
9100SETNCRW,SETNCRW,SEC,Seaton Carew Rail Station,"",U,451680,529540,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.6583208071, -1.2004437475
9100SWNWICK,SWNWICK,SNW,Swanwick Rail Station,"",U,451750,108720,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.8756583726, -1.2658406523
9100MCHLDVR,MCHLDVR,MIC,Micheldever Rail Station,"",U,451772,142833,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.1823883025, -1.260662184
9100ATNBRO,ATNBRO,ATB,Attenborough Rail Station,"",U,451790,334585,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,52.9062307659, -1.2314110309
9100OVTN,OVTN,OVR,Overton Rail Station,"",U,451790,150830,2003-11-04T00:00:00,2011-05-23T18:36:02,3,rev,51.2542901889, -1.2592504239
9100ULESKLF,ULESKLF,ULL,Ulleskelf Rail Station,"",U,451803,439995,2003-11-04T00:00:00,2007-10-08T15:47:32,2,rev,53.8536281296, -1.2139769916
9100MARTON,MARTON,MTO,Marton Rail Station,"",U,451950,516860,2003-11-04T00:00:00,2010-04-01T16:15:28,2,rev,54.5443541756, -1.1984988205
9100BOTLEY,BOTLEY,BOE,Botley Rail Station,"",U,452170,113260,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,50.9164438022, -1.2592242694
9100NWSTEAD,NWSTEAD,NSD,Newstead Rail Station,"",U,452240,352810,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,53.0699991881, -1.221784818
9100CRWLL,CRWLL,CWD,Creswell (Derbys) Rail Station,"",U,452365,374410,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,53.2641317653, -1.2163932459
9100DIDCOTP,DIDCOTP,DID,Didcot Parkway Rail Station,"",U,452523,190507,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.6109553482, -1.2428749913
9100APPLEFD,APPLEFD,APF,Appleford Rail Station,"",U,452542,193698,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.6396427695, -1.2421230581
9100ISLIP,ISLIP,ISP,Islip Rail Station,"",U,452600,214400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.8257581652, -1.2381632634
9100RDLEY,RDLEY,RAD,Radley Rail Station,"",U,452603,198878,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.6862085244, -1.2404640226
9100THATCHM,THATCHM,THA,Thatcham Rail Station,"",U,452752,166361,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3938422697, -1.2431703674
9100LGWITH,LGWITH,LAG,Langwith - Whaley Thorns Rail Station,"",U,452875,370825,2005-04-04T00:00:00,2011-11-03T16:09:31,2,rev,53.2318581892, -1.2093421054
9100CULHAM,CULHAM,CUM,Culham Rail Station,"",U,452915,195276,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.653795137, -1.2364953245
9100GYPSYLA,GYPSYLA,GYP,Gypsy Lane Rail Station,"",U,453200,515600,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5329024718, -1.1794055894
9100STHBANK,STHBANK,SBK,South Bank Rail Station,"",U,453310,521270,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5838411607, -1.1766809553
9100BESTON,BESTON,BEE,Beeston Rail Station,"",U,453370,336220,2003-11-04T00:00:00,2007-02-22T16:50:34,2,rev,52.920772808, -1.2076539126
9100SHRBROK,SHRBROK,SHB,Shirebrook Rail Station,"",U,453370,367760,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.20425967, -1.2024390578
9100WHWLL,WHWLL,WWL,Whitwell (Derbys) Rail Station,"",U,453425,376185,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,53.2799805667, -1.2002056127
9100MFLDWSE,MFLDWSE,MSW,Mansfield Woodhouse Rail Station,"",U,453460,363235,2003-11-04T00:00:00,2011-01-24T15:59:01,3,rev,53.1635798405, -1.201846595
9100MFLDTWN,MFLDTWN,MFT,Mansfield Rail Station,"",U,453715,360850,2003-11-04T00:00:00,2011-01-24T15:59:01,4,rev,53.1421177161, -1.1984319382
9100NUNTHRP,NUNTHRP,NNT,Nunthorpe Rail Station,"",U,453850,515050,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5278916561, -1.1694623307
9100HUCKNAL,HUCKNAL,HKN,Hucknall Rail Station,"",U,454020,349303,2005-09-14T00:00:00,2006-09-18T18:24:34,1,rev,53.0383014288, -1.1958079305
9100BULWELL,BULWELL,BLW,Bulwell Rail Station,"",U,454040,345010,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.9997132956, -1.1962272378
9100NARBRO,NARBRO,NBR,Narborough Rail Station,"",U,454090,297350,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.5713097683, -1.2033367857
9100LOGHBRO,LOGHBRO,LBO,Loughborough (Leics) Rail Station,"",U,454335,320455,2005-11-03T00:00:00,2007-02-13T17:06:21,3,rev,52.7789730706, -1.1959223029
9100ADWICK,ADWICK,AWK,Adwick Rail Station,"",U,454375,408725,2003-11-04T00:00:00,2010-12-20T15:37:54,2,rev,53.5723385016, -1.1803591649
9100SHRKSKS,SHRKSKS,SRO,Shireoaks Rail Station,"",U,455515,381195,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,53.324793696, -1.1679906243
9100WHTBDGE,WHTBDGE,WBD,Whitley Bridge Rail Station,"",U,455670,422850,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.6991474904, -1.1582841752
9100POPLTON,POPLTON,POP,Poppleton Rail Station,"",U,455940,453650,2005-03-18T00:00:00,2009-10-16T14:39:40,2,rev,53.9759137087, -1.1486052224
9100BTLYSY,BTLYSY,BYK,Bentley (S Yorks) Rail Station,"",U,456360,405590,2003-11-04T00:00:00,2010-12-20T15:37:54,3,rev,53.5439546043, -1.1509511595
9100FAREHAM,FAREHAM,FRM,Fareham Rail Station,"",U,456971,106257,2003-11-04T00:00:00,2007-02-13T17:06:21,4,rev,50.8530232101, -1.1920245124
9100DONC,DONC,DON,Doncaster Rail Station,"",U,457125,403175,2003-11-04T00:00:00,2010-12-20T15:37:54,2,rev,53.522167905, -1.1398476982
9100MIDGHAM,MIDGHAM,MDG,Midgham Rail Station,"",U,457305,166647,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3959731964, -1.1776918335
9100GTAYTON,GTAYTON,GTA,Great Ayton Rail Station,"",U,457405,510830,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,54.4895819243, -1.1153591094
9100REDCBSC,REDCBSC,RBS,British Steel Redcar Rail Station,"",U,457410,524220,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,54.6099002966, -1.1126759256
9100NTNG,NTNG,NOT,Nottingham Rail Station,"",U,457455,339195,2003-11-04T00:00:00,2011-12-08T14:57:55,4,rev,52.9470929341, -1.1463789462
9100BAROWOS,BAROWOS,BWS,Barrow upon Soar Rail Station,"",U,457820,317200,2003-11-04T00:00:00,2009-01-19T13:00:36,2,rev,52.7493534585, -1.1448359281
9100SHANKLN,SHANKLN,SHN,Shanklin Rail Station,"",U,458100,81900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.633896807, -1.1798245747
9100CHOLSEY,CHOLSEY,CHO,Cholsey Rail Station,"",U,458452,186039,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.5702030857, -1.1580033162
9100WORKSOP,WORKSOP,WRK,Worksop Rail Station,"",U,458545,379755,2003-11-04T00:00:00,2011-05-18T16:57:12,5,rev,53.3115252628, -1.1227713307
9100BCSTN,BCSTN,BCS,Bicester North Rail Station,"",U,458550,223112,2005-04-21T00:00:00,2006-09-18T18:24:34,2,rev,51.9034889722, -1.1503639712
9100HENSALL,HENSALL,HEL,Hensall Rail Station,"",U,458560,422820,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.6985625439, -1.1145223177
9100BCSTRTN,BCSTRTN,BIT,Bicester Village Rail Station,"",U,458675,221950,2005-04-21T00:00:00,2015-05-18T17:02:59,3,rev,51.8930294144, -1.1487446761
9100WGSTS,WGSTS,SWS,South Wigston Rail Station,"",U,458770,298620,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.5822411091, -1.1340686433
9100BTRSBY,BTRSBY,BTT,Battersby Rail Station,"",U,458900,507300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.4576909817, -1.092985447
9100LAKEIOW,LAKEIOW,LKE,Lake (Isle of Wight) Rail Station,"",U,459038,83308,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.6464632785, -1.1663386012
9100LESTER,LESTER,LEI,Leicester Rail Station,"",U,459300,304100,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.6314416999, -1.1252675699
9100SNDOWN,SNDOWN,SAN,Sandown Rail Station,"",U,459305,84467,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.6568577497, -1.1623772447
9100RYDP,RYDP,RYP,Ryde Pier Head Rail Station,"",U,459361,93622,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.7391721946, -1.160115731
9100RYDE,RYDE,RYD,Ryde Esplanade Rail Station,"",U,459405,92920,2005-04-21T00:00:00,2011-11-03T16:09:31,2,rev,50.732855472, -1.1596052649
9100YORK,YORK,YRK,York Rail Station,"",U,459600,451700,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.9579821958, -1.0931909318
9100RYDS,RYDS,RYR,Ryde St Johns Road Rail Station,"",U,459631,91977,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.7243531538, -1.1565554546
9100SMALBRK,SMALBRK,SAB,Smallbrook Junction Rail Station,"",U,459815,90504,2005-04-21T00:00:00,2009-10-28T16:07:11,2,rev,50.7110892621, -1.1541879058
9100ALDMSTN,ALDMSTN,AMT,Aldermaston Rail Station,"",U,460100,167345,2005-04-21T00:00:00,2011-01-24T15:59:01,2,rev,51.4019601992, -1.1374044609
9100REDCARC,REDCARC,RCC,Redcar Central Rail Station,"",U,460100,524960,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,54.6162371859, -1.0708827236
9100SILEBY,SILEBY,SIL,Sileby Rail Station,"",U,460197,315255,2005-04-04T00:00:00,2009-01-19T13:00:36,2,rev,52.7316119497, -1.1099817344
9100GORASTR,GORASTR,GOR,Goring & Streatley Rail Station,"",U,460247,180642,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.5214927112, -1.133029148
9100KLDL,KLDL,KLD,Kildale Rail Station,"",U,460480,509555,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,54.4777686824, -1.0681580089
9100BRDING,BRDING,BDN,Brading Rail Station,"",U,460950,86877,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.6783584598, -1.1387118948
9100REDCARE,REDCARE,RCE,Redcar East Rail Station,"",U,461310,524200,2005-04-04T00:00:00,2006-09-18T18:24:34,1,rev,54.6092632648, -1.0523074152
9100KKSNDAL,KKSNDAL,KKS,Kirk Sandall Rail Station,"",U,461426,407872,2003-11-04T00:00:00,2010-12-20T15:37:54,2,rev,53.5638967616, -1.074065509
9100PCHESTR,PCHESTR,PTC,Portchester Rail Station,"",U,461749,105835,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.8487383979, -1.1242258208
9100SELBY,SELBY,SBY,Selby Rail Station,"",U,461786,432235,2003-11-04T00:00:00,2011-02-28T15:19:28,2,rev,53.7828026439, -1.063791006
9100NTHRFLD,NTHRFLD,NET,Netherfield Rail Station,"",U,461905,340845,2003-11-04T00:00:00,2010-05-05T17:29:03,2,rev,52.9614294437, -1.0798460669
9100CRTN,CRTN,CTO,Carlton Rail Station,"",U,461980,341255,2005-11-03T00:00:00,2011-01-24T15:59:01,2,rev,52.9651058655, -1.0786513766
9100SYSTON,SYSTON,SYS,Syston Rail Station,"",U,462113,311120,2003-11-04T00:00:00,2009-01-19T13:00:36,2,rev,52.6942282549, -1.0823921267
9100LNGBKBY,LNGBKBY,LBK,Long Buckby Rail Station,"",U,462400,266680,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.2947305797, -1.0864517232
9100LONGBCK,LONGBCK,LGK,Longbeck Rail Station,"",U,462750,521990,2005-04-04T00:00:00,2010-04-01T16:15:28,2,rev,54.5892295098, -1.0304881067
9100PHBR,PHBR,PMH,Portsmouth Harbour Rail Station,"",U,462973,100090,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.7969498727, -1.1078273211
9100PANGBRN,PANGBRN,PAN,Pangbourne Rail Station,"",U,463251,176664,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4854011729, -1.0904500754
9100MRSK,MRSK,MSK,Marske Rail Station,"",U,463500,521800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5874288395, -1.0189249961
9100SSEACLE,SSEACLE,SHV,Southsea Hoverport,"",U,463542,98803,2004-11-08T00:00:00,2006-09-18T18:24:34,1,rev,50.7853157325, -1.0999768593
9100BSNGSTK,BSNGSTK,BSK,Basingstoke Rail Station,"",U,463774,152529,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.2683550841, -1.0872452751
9100PSEA,PSEA,PMS,Portsmouth & Southsea Rail Station,"",U,464164,100275,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.7984827623, -1.0908977098
9100SNAITH,SNAITH,SNI,Snaith Rail Station,"",U,464250,422290,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.6931319312, -1.0284631537
9100THEALE,THEALE,THE,Theale Rail Station,"",U,464400,170900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4334510541, -1.074953188
9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,"",U,464490,343330,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,52.9834597732, -1.0408745342
9100HTFLASF,HTFLASF,HFS,Hatfield & Stainforth Rail Station,"",U,464745,410680,2003-11-04T00:00:00,2010-12-20T15:37:54,2,rev,53.5887339868, -1.0233819902
9100RADNOT,RADNOT,RDF,Radcliffe (Notts) Rail Station,"",U,464780,339478,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,52.948803948, -1.0373248467
9100FRATTON,FRATTON,FTN,Fratton Rail Station,"",U,465360,100050,2005-03-17T00:00:00,2006-09-18T18:24:34,1,rev,50.7963261465, -1.0739689378
9100BMLY,BMLY,BMY,Bramley (Hants) Rail Station,"",U,465518,159440,2003-11-04T00:00:00,2011-05-23T18:36:02,3,rev,51.330292014, -1.0609834929
9100COSHAM,COSHAM,CSA,Cosham Rail Station,"",U,465765,105125,2003-11-04T00:00:00,2010-10-06T16:46:38,4,rev,50.8419131216, -1.0673147963
9100HILSEA,HILSEA,HLS,Hilsea Rail Station,"",U,466385,103615,2003-11-04T00:00:00,2010-10-06T16:46:38,4,rev,50.828264455, -1.0587831528
9100SBRN,SBRN,SLB,Saltburn Rail Station,"",U,466400,521400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,54.5834629003, -0.9741485323
9100COMONDL,COMONDL,COM,Commondale Rail Station,"",U,466500,510030,2005-04-04T00:00:00,2011-11-03T16:09:31,2,rev,54.4812856119, -0.9751641461
9100MTIMER,MTIMER,MOR,Mortimer Rail Station,"",U,467233,164110,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.3720775119, -1.0354903866
9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,"",U,467305,345910,2005-04-04T00:00:00,2011-01-24T15:59:01,2,rev,53.0063029264, -0.9984155088
9100TILHRST,TILHRST,TLH,Tilehurst Rail Station,"",U,467483,175173,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4715086374, -1.0297956661
9100THORNEN,THORNEN,TNN,Thorne North Rail Station,"",U,468080,413770,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,53.6160814226, -0.9723356959
9100CTNM,CTNM,CSM,Castleton Moor Rail Station,"",U,468370,508485,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,54.4671552873, -0.9466648318
9100RAWCLIF,RAWCLIF,RWC,Rawcliffe Rail Station,"",U,468720,421900,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,53.689059382, -0.9608672824
9100THORNES,THORNES,TNS,Thorne South Rail Station,"",U,469240,412370,2003-11-04T00:00:00,2010-12-20T15:37:54,2,rev,53.6033482935, -0.9551144553
9100THRGRTN,THRGRTN,THU,Thurgarton Rail Station,"",U,469695,348465,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,53.0289614147, -0.9622529876
9100RTFD,RTFD,RET,Retford Rail Station,"",U,470191,380318,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,53.3151729691, -0.9478832051
9100REDGWST,REDGWST,RDW,Reading West Rail Station,"",U,470264,173430,2005-04-21T00:00:00,2011-02-07T18:49:18,3,rev,51.4555007173, -0.9901085456
9100RTFDLL,RTFDLL,REL,Retford Low Level Rail Station,"",U,470400,380200,2003-11-04T00:00:00,2007-11-07T16:19:14,1,rev,53.314084796, -0.944772788
9100BINGHAM,BINGHAM,BIN,Bingham Rail Station,"",U,470535,340160,2003-11-04T00:00:00,2011-01-24T15:59:01,3,rev,52.9542094023, -0.9515394619
9100DANBY,DANBY,DNY,Danby Rail Station,"",U,470685,508410,2003-11-04T00:00:00,2011-11-03T16:09:31,2,rev,54.4661651822, -0.9109721492
9100BDHMPTN,BDHMPTN,BDH,Bedhampton Rail Station,"",U,470781,106529,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.8539453593, -0.9958127279
9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,"",U,470920,349865,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,53.0413834346, -0.9436832322
9100WRESSLE,WRESSLE,WRS,Wressle Rail Station,"",U,470990,431268,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,53.7729422572, -0.9243539655
9100RDNG4AB,RDNG4AB,RDG,Reading Rail Station,"",U,471528,173813,2005-04-21T00:00:00,2007-11-07T16:19:14,1,rev,51.4587857311, -0.9718425502
9100RDNGSTN,RDNGSTN,RDG,Reading Rail Station,"",U,471529,173813,2005-04-21T00:00:00,2007-11-14T16:30:19,2,rev,51.4587856047, -0.9718281596
9100RDNGBUS,RDNGBUS,RBU,Reading Rail Station,"",U,471543,173742,2012-09-05T13:58:00,2012-09-05T13:58:00,1,rev,51.4581455251, -0.9716410129
9100HAVANT,HAVANT,HAV,Havant Rail Station,"",U,471781,106595,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,50.8544157698, -0.9815958592
9100ALTON,ALTON,AON,Alton Rail Station,"",U,472352,139697,2003-11-04T00:00:00,2006-11-24T15:29:01,3,rev,51.151964195, -0.9668980606
9100HOOK,HOOK,HOK,Hook Rail Station,"",U,472520,153940,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.279996325, -0.9616187573
9100WRBLNGT,WRBLNGT,WBL,Warblington Rail Station,"",U,472800,106500,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.8534343877, -0.9671408737
9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,"",U,473000,352000,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.0602929309, -0.9121833385
9100HADMATP,HADMATP,HDM,Haddenham & Thame Parkway Rail Station,"",U,473091,208549,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.7708590202, -0.9421154353
9100RWLNDSC,RWLNDSC,RLN,Rowlands Castle Rail Station,"",U,473421,110816,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,50.8921618565, -0.9574550113
9100ROLSTN,ROLSTN,ROL,Rolleston Rail Station,"",U,473830,352570,2005-03-18T00:00:00,2011-01-24T15:59:01,2,rev,53.0653022003, -0.8996705436
9100ASLCKTN,ASLCKTN,ALK,Aslockton Rail Station,"",U,474130,339920,2003-11-04T00:00:00,2011-01-24T15:59:01,2,rev,52.9515688778, -0.8980931448
9100MRKTHRB,MRKTHRB,MHR,Market Harborough Rail Station,"",U,474170,287425,2003-11-04T00:00:00,2010-10-13T15:33:07,4,rev,52.4797370398, -0.9093194703
9100PTRSFLD,PTRSFLD,PTR,Petersfield Rail Station,"",U,474387,123571,2003-11-04T00:00:00,2007-02-13T17:06:21,4,rev,51.0067187319, -0.941119933
9100GOOLE,GOOLE,GOO,Goole Rail Station,"",U,474414,423753,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,53.7049327129, -0.8742176314
9100NMPTN,NMPTN,NMP,Northampton Rail Station,"",U,474759,260486,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.2375139145, -0.906638854
9100EMSWTH,EMSWTH,EMS,Emsworth Rail Station,"",U,474825,106325,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,50.8516027835, -0.9384144303
9100HOWDEN,HOWDEN,HOW,Howden Rail Station,"",U,475215,430420,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,53.7647299348, -0.8604679516
9100MLTNSDG,MLTNSDG,MMO,Melton Mowbray Rail Station,"",U,475280,318740,2003-11-04T00:00:00,2011-02-07T18:51:08,2,rev,52.7610494909, -0.8858623625
9100ERLY,ERLY,EAR,Earley Rail Station,"",U,475300,171900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4410992799, -0.9179692021
